card_id,location_id,timestamp,entity_id
C9910,AC_101,2025-10-06T17:45:23.203Z,E100255
C7812,CAF_FOOD_COURT,2025-10-10T06:23:55.203Z,E100043
C1910,AC_301,2025-10-11T11:25:04.203Z,E100249
C2486,CAF_FOOD_COURT,2025-10-19T05:17:05.203Z,E100889
C1177,CAF_FOOD_COURT,2025-10-08T14:26:33.203Z,E100209
C7047,CC_SERVER,2025-10-12T15:05:41.203Z,E100720
C5217,GYM_INDOOR,2025-10-04T16:34:10.203Z,E100059
C3485,AC_201,2025-09-30T12:18:41.203Z,E100121
C6073,CC_SERVER,2025-10-18T15:32:56.203Z,E100855
C7253,ADMIN_OFFICE,2025-10-09T11:42:42.203Z,E100839
C9050,ADMIN_LOBBY,2025-09-26T09:13:44.203Z,E100375
C9163,HOSTEL_A,2025-10-15T08:23:46.203Z,E100911
C1461,HOSTEL_B,2025-10-21T18:19:03.203Z,E100727
C2941,AUD_MAIN,2025-10-21T07:10:55.203Z,E100024
C5956,AC_101,2025-10-05T13:14:34.203Z,E100322
C7686,LIB_L1,2025-10-13T14:03:54.203Z,E100413
C8774,AC_301,2025-10-04T08:07:41.203Z,E100933
C3606,AC_101,2025-10-21T12:38:02.203Z,E100660
C8632,LAB_102,2025-10-14T06:19:30.203Z,E100435
C3654,ADMIN_OFFICE,2025-10-21T12:35:29.203Z,E100740
C3449,LAB_301,2025-10-18T07:00:19.203Z,E100448
C2778,AC_301,2025-10-21T17:47:51.203Z,E100553
C8272,LIB_ENT,2025-10-11T09:56:39.203Z,E100534
C3561,AC_102,2025-09-25T16:16:17.203Z,E100418
C8328,LAB_102,2025-09-30T06:22:45.203Z,E100910
C7035,LAB_301,2025-09-28T08:51:02.203Z,E100510
C7251,HOSTEL_C,2025-10-06T10:07:22.203Z,E100163
C7232,HOSTEL_A,2025-10-10T14:08:04.203Z,E100786
C5922,LAB_201,2025-10-14T16:00:10.203Z,E100290
C5881,ADMIN_LOBBY,2025-10-15T04:57:30.203Z,E100599
C7617,CAF_MAIN,2025-10-23T14:25:23.203Z,E100342
C9677,CC_LAB1,2025-10-24T10:49:58.203Z,E100441
C7241,LIB_L3,2025-09-26T16:57:20.203Z,E100110
C4264,LIB_ENT,2025-10-03T06:55:27.203Z,E100784
C8328,HOSTEL_C,2025-10-17T10:47:05.203Z,E100092
C4844,HOSTEL_A,2025-10-17T09:25:24.203Z,E100978
C3208,CC_SERVER,2025-10-04T06:24:23.203Z,E100696
C9211,LIB_L1,2025-10-08T17:00:57.203Z,E100588
C3854,LIB_L1,2025-09-26T13:03:26.203Z,E100959
C2831,GYM_MAIN,2025-10-16T17:49:02.203Z,E100684
C1471,CC_SERVER,2025-10-09T12:08:20.203Z,E100101
C6209,HOSTEL_B,2025-09-27T03:07:40.203Z,E100625
C4882,LIB_ENT,2025-09-24T22:33:42.203Z,E100501
C1921,LAB_101,2025-10-11T07:29:30.203Z,E100915
C9517,HOSTEL_C,2025-10-22T06:07:07.203Z,E100797
C8910,GYM_INDOOR,2025-09-30T06:28:45.203Z,E100369
C4217,LAB_101,2025-10-18T14:47:26.203Z,E100093
C8742,LAB_102,2025-10-16T04:07:35.203Z,E100636
C2639,HOSTEL_A,2025-10-05T14:38:24.203Z,E100777
C9995,CC_SERVER,2025-10-03T05:30:55.203Z,E100682
C4501,LAB_201,2025-10-23T15:17:33.203Z,E100325
C1364,LAB_102,2025-10-20T18:08:48.203Z,E100014
C7259,AC_102,2025-10-16T09:11:31.203Z,E100444
C3730,LIB_L1,2025-10-02T10:02:21.203Z,E100821
C1521,AUD_SEMINAR,2025-10-03T05:01:47.203Z,E100869
C6339,LIB_L3,2025-10-22T07:36:46.203Z,E100982
C6407,GYM_MAIN,2025-10-20T10:30:13.203Z,E100481
C8955,HOSTEL_A,2025-10-11T02:52:22.203Z,E100721
C7687,LAB_301,2025-10-13T04:40:06.203Z,E100157
C6209,AUD_SEMINAR,2025-10-05T10:52:57.203Z,E100625
C9451,ADMIN_OFFICE,2025-09-25T04:47:06.203Z,E100086
C8829,LIB_L3,2025-10-03T02:41:12.203Z,E100077
C7630,LIB_L3,2025-10-14T13:22:42.203Z,E100946
C2597,LIB_ENT,2025-10-22T15:21:55.203Z,E100603
C4542,ADMIN_OFFICE,2025-10-01T06:49:31.203Z,E100808
C7929,AC_102,2025-10-10T02:36:41.203Z,E100391
C5956,LIB_ENT,2025-10-05T05:19:27.203Z,E100703
C5663,LAB_102,2025-10-07T05:03:26.203Z,E100702
C3567,AC_301,2025-10-14T04:03:21.203Z,E100686
C6316,AUD_SEMINAR,2025-09-28T10:29:29.203Z,E100723
C8273,HOSTEL_A,2025-10-01T09:11:03.203Z,E100616
C6494,LIB_L2,2025-10-13T15:22:15.203Z,E100563
C8949,CAF_MAIN,2025-10-14T03:00:24.203Z,E100012
C8696,LAB_101,2025-09-27T00:28:39.203Z,E100281
C6663,ADMIN_LOBBY,2025-10-19T05:02:24.203Z,E100935
C5237,LIB_L3,2025-10-23T07:25:47.203Z,E100661
C8579,LAB_201,2025-10-05T16:00:02.203Z,E100812
C9171,CC_LAB2,2025-10-20T06:44:08.203Z,E100001
C4772,AC_102,2025-10-05T16:19:12.203Z,E100883
C6660,AUD_MAIN,2025-10-05T07:30:55.203Z,E100096
C4314,CC_SERVER,2025-09-28T05:56:16.203Z,E100339
C5068,ADMIN_OFFICE,2025-09-30T06:32:14.203Z,E100874
C1722,HOSTEL_C,2025-10-12T11:56:24.203Z,E100130
C8158,LAB_101,2025-10-05T09:43:14.203Z,E100426
C6158,CAF_FOOD_COURT,2025-10-05T11:18:17.203Z,E100447
C8243,LAB_101,2025-10-08T02:50:40.203Z,E100605
C7519,ADMIN_LOBBY,2025-10-05T03:00:14.203Z,E100782
C7238,AC_201,2025-10-13T18:07:46.203Z,E100165
C5463,AC_102,2025-10-22T01:16:35.203Z,E100902
C3424,ADMIN_LOBBY,2025-10-12T06:50:23.203Z,E100820
C6505,AC_201,2025-09-30T15:40:48.203Z,E100298
C5747,ADMIN_LOBBY,2025-10-01T00:13:03.203Z,E100461
C7708,LIB_L2,2025-10-07T13:36:03.203Z,E100038
C8723,CAF_FOOD_COURT,2025-10-15T06:21:54.203Z,E100338
C5221,HOSTEL_A,2025-10-04T04:11:16.203Z,E100279
C6774,AC_301,2025-10-01T13:11:25.203Z,E100355
C9230,CC_SERVER,2025-10-23T04:24:50.203Z,E100122
C4736,CC_LAB2,2025-09-29T13:40:39.203Z,E100083
C9163,HOSTEL_A,2025-10-07T09:48:30.203Z,E100911
C3212,CC_SERVER,2025-10-20T01:33:13.203Z,E100801
C4374,CC_LAB2,2025-10-19T13:10:22.203Z,E100225
C4997,GYM_MAIN,2025-10-17T14:16:50.203Z,E100580
C8303,CC_LAB1,2025-10-10T04:37:30.203Z,E100415
C1177,LIB_ENT,2025-10-23T09:20:56.203Z,E100209
C1494,LIB_ENT,2025-10-20T15:06:48.203Z,E100639
C5579,GYM_MAIN,2025-10-17T12:59:07.203Z,E100405
C3245,LIB_ENT,2025-10-09T01:26:53.203Z,E100792
C2174,AC_201,2025-09-29T02:32:37.203Z,E100704
C8742,CC_SERVER,2025-10-02T02:59:17.203Z,E100636
C4904,HOSTEL_A,2025-10-14T14:00:04.203Z,E100333
C6232,CAF_MAIN,2025-10-12T17:51:05.203Z,E100049
C4316,LAB_102,2025-10-24T14:58:06.203Z,E100532
C3301,HOSTEL_B,2025-10-07T13:10:17.203Z,E100871
C8933,LAB_301,2025-10-15T05:56:07.203Z,E100832
C4444,LAB_102,2025-10-03T03:29:38.203Z,E100366
C2191,LIB_L3,2025-09-29T06:15:18.203Z,E100826
C1701,HOSTEL_A,2025-09-26T11:25:20.203Z,E100968
C3717,LIB_L1,2025-10-01T14:03:27.203Z,E100042
C2207,LIB_ENT,2025-10-03T20:47:03.203Z,E100878
C4857,CC_LAB2,2025-09-28T12:38:38.203Z,E100399
C2221,HOSTEL_A,2025-10-18T10:36:54.203Z,E100539
C7121,CAF_FOOD_COURT,2025-10-08T09:21:01.203Z,E100406
C6001,LIB_L1,2025-10-13T16:52:45.203Z,E100905
C8417,GYM_MAIN,2025-10-14T08:35:13.203Z,E100248
C9107,CC_LAB2,2025-10-03T09:02:52.203Z,E100129
C4275,LAB_301,2025-10-09T18:04:30.203Z,E100074
C5881,LIB_L3,2025-10-12T17:52:14.203Z,E100599
C2987,HOSTEL_C,2025-10-24T06:11:02.203Z,E100796
C9116,LAB_301,2025-10-10T07:48:38.203Z,E100108
C6316,HOSTEL_A,2025-10-23T03:40:56.203Z,E100723
C3634,CAF_MAIN,2025-10-03T13:56:33.203Z,E100518
C9871,CAF_MAIN,2025-09-28T12:20:42.203Z,E100397
C6495,ADMIN_OFFICE,2025-10-07T02:41:07.203Z,E100974
C1965,ADMIN_LOBBY,2025-10-24T12:55:35.203Z,E100373
C6528,ADMIN_OFFICE,2025-10-05T17:05:07.203Z,E100097
C5756,LAB_101,2025-10-04T14:19:28.203Z,E100450
C9780,AUD_MAIN,2025-10-04T12:23:31.203Z,E100606
C9938,CAF_FOOD_COURT,2025-10-22T06:19:27.203Z,E100853
C3586,AC_101,2025-10-04T18:15:06.203Z,E100233
C4603,LAB_101,2025-10-03T05:26:52.203Z,E100019
C3285,AC_102,2025-10-23T13:09:47.203Z,E100989
C7493,GYM_MAIN,2025-09-26T00:57:26.203Z,E100973
C2302,AC_301,2025-10-22T16:31:32.203Z,E100350
C7570,AC_101,2025-10-09T15:40:32.203Z,E100615
C5568,CAF_FOOD_COURT,2025-10-17T14:51:41.203Z,E100746
C3889,AUD_MAIN,2025-10-09T14:44:31.203Z,E100595
C7222,LAB_102,2025-09-30T04:20:45.203Z,E100166
C1471,LIB_ENT,2025-10-12T23:54:27.203Z,E100101
C6879,LIB_L2,2025-10-14T05:49:18.203Z,E100403
C3396,ADMIN_OFFICE,2025-10-23T03:52:42.203Z,E100320
C1139,LAB_101,2025-09-25T04:20:22.203Z,E100161
C6158,LAB_102,2025-10-03T16:55:30.203Z,E100447
C2128,LIB_L1,2025-10-08T14:39:08.203Z,E100767
C6735,CC_LAB2,2025-10-19T15:24:45.203Z,E100845
C1461,GYM_INDOOR,2025-10-15T08:18:09.203Z,E100727
C3606,CAF_MAIN,2025-10-24T15:01:16.203Z,E100660
C9479,GYM_MAIN,2025-10-03T06:21:54.203Z,E100482
C7271,LIB_ENT,2025-10-06T08:37:23.203Z,E100134
C5211,HOSTEL_C,2025-09-29T06:07:49.203Z,E100807
C1775,LAB_102,2025-10-04T04:44:09.203Z,E100617
C3862,LAB_102,2025-10-22T08:03:04.203Z,E100860
C3599,LAB_201,2025-10-17T05:21:45.203Z,E100642
C1945,LIB_L3,2025-10-07T14:06:48.203Z,E100178
C1253,LAB_102,2025-10-17T06:01:52.203Z,E100956
C4110,LIB_L3,2025-10-05T12:32:54.203Z,E100963
C6450,AC_301,2025-10-03T14:58:45.203Z,E100475
C4648,HOSTEL_A,2025-10-11T04:19:40.203Z,E100452
C3012,LAB_301,2025-10-14T18:12:43.203Z,E100834
C5711,LAB_101,2025-10-06T10:31:04.203Z,E100360
C1427,LAB_101,2025-10-14T18:02:44.203Z,E100662
C7809,LIB_L2,2025-10-18T11:42:03.203Z,E100950
C6004,LIB_ENT,2025-10-19T01:30:29.203Z,E100590
C8643,HOSTEL_C,2025-09-27T11:00:18.203Z,E100971
C7570,LIB_L2,2025-10-04T12:11:43.203Z,E100615
C7393,AC_201,2025-10-06T11:30:50.203Z,E100411
C1070,GYM_INDOOR,2025-10-08T13:58:49.203Z,E100277
C8464,AUD_MAIN,2025-10-20T08:57:05.203Z,E100155
C7594,LIB_L2,2025-09-30T11:15:40.203Z,E100830
C7940,GYM_INDOOR,2025-10-15T05:11:45.203Z,E100173
C5425,ADMIN_LOBBY,2025-10-04T06:49:56.203Z,E100151
C7088,ADMIN_LOBBY,2025-10-10T02:33:42.203Z,E100654
C3396,CC_SERVER,2025-10-18T06:19:15.203Z,E100320
C4519,LAB_102,2025-09-29T12:15:01.203Z,E100775
C2102,AC_101,2025-09-30T14:05:54.203Z,E100896
C4356,AC_301,2025-10-18T17:44:24.203Z,E100218
C6061,HOSTEL_C,2025-10-21T09:49:04.203Z,E100645
C3730,AUD_MAIN,2025-10-17T12:14:38.203Z,E100821
C2899,GYM_MAIN,2025-10-17T18:02:32.203Z,E100428
C8528,CAF_FOOD_COURT,2025-09-30T04:31:02.203Z,E100036
C3067,LAB_201,2025-09-27T09:36:58.203Z,E100509
C5171,AUD_MAIN,2025-09-30T08:13:00.203Z,E100489
C7235,AUD_SEMINAR,2025-09-27T12:04:31.203Z,E100862
C6810,CAF_MAIN,2025-09-25T02:47:37.203Z,E100913
C5755,ADMIN_LOBBY,2025-10-17T03:21:43.203Z,E100514
C1682,LAB_301,2025-10-11T14:24:05.203Z,E100223
C3127,CAF_MAIN,2025-10-04T16:47:03.203Z,E100427
C6615,ADMIN_LOBBY,2025-10-23T17:45:09.203Z,E100568
C8878,LAB_101,2025-10-18T03:56:50.203Z,E100147
C8297,CC_LAB1,2025-10-23T12:25:35.203Z,E100983
C2030,HOSTEL_B,2025-10-07T05:27:38.203Z,E100492
C6774,CC_LAB1,2025-10-02T21:30:32.203Z,E100355
C3945,HOSTEL_C,2025-10-19T04:38:32.203Z,E100957
C3431,CC_SERVER,2025-10-14T05:50:50.203Z,E100389
C7250,AC_102,2025-10-02T02:40:59.203Z,E100180
C8685,CC_LAB1,2025-10-01T03:07:45.203Z,E100785
C4255,HOSTEL_A,2025-10-24T10:37:00.203Z,E100236
C9479,LIB_L3,2025-10-06T16:37:52.203Z,E100482
C3424,HOSTEL_B,2025-09-25T11:58:21.203Z,E100820
C9451,AUD_MAIN,2025-10-18T03:15:53.203Z,E100086
C5711,LIB_L3,2025-10-13T05:50:40.203Z,E100360
C2831,GYM_MAIN,2025-09-26T05:48:53.203Z,E100684
C5070,LAB_101,2025-10-01T18:10:22.203Z,E100623
C5054,LIB_L1,2025-09-25T14:09:56.203Z,E100993
C9359,AUD_SEMINAR,2025-10-13T12:47:04.203Z,E100430
C2093,ADMIN_LOBBY,2025-09-30T06:29:37.203Z,E100446
C5682,CC_SERVER,2025-10-10T15:22:18.203Z,E100062
C2842,LAB_102,2025-09-28T15:05:51.203Z,E100954
C8612,AUD_SEMINAR,2025-10-19T04:23:49.203Z,E100628
C7340,AC_301,2025-09-30T11:08:17.203Z,E100527
C1744,AUD_MAIN,2025-10-12T07:58:16.203Z,E100126
C3204,GYM_MAIN,2025-09-27T14:50:16.203Z,E100183
C9748,AC_301,2025-10-11T12:57:02.203Z,E100371
C3098,ADMIN_LOBBY,2025-10-04T05:59:52.203Z,E100942
C3665,LIB_ENT,2025-10-19T14:15:19.203Z,E100525
C6005,CC_LAB1,2025-10-01T14:59:05.203Z,E100067
C3720,LIB_L2,2025-10-07T15:03:18.203Z,E100436
C3606,AC_201,2025-09-26T05:27:18.203Z,E100660
C8389,CAF_MAIN,2025-10-06T12:06:10.203Z,E100211
C6004,CC_SERVER,2025-09-28T10:07:09.203Z,E100590
C4846,CAF_MAIN,2025-10-15T10:16:07.203Z,E100828
C4779,CC_SERVER,2025-09-26T10:44:08.203Z,E100522
C5792,AUD_SEMINAR,2025-10-06T22:05:27.203Z,E100776
C7725,AUD_MAIN,2025-10-06T03:26:33.203Z,E100070
C1312,GYM_MAIN,2025-10-06T10:24:26.203Z,E100927
C3322,LAB_301,2025-10-22T08:40:13.203Z,E100421
C6530,CC_LAB1,2025-10-03T03:07:00.203Z,E100079
C3536,LIB_L3,2025-09-25T00:10:14.203Z,E100953
C2482,CAF_FOOD_COURT,2025-10-09T12:59:07.203Z,E100076
C7857,GYM_INDOOR,2025-10-18T15:27:45.203Z,E100282
C5956,HOSTEL_A,2025-10-22T08:55:16.203Z,E100703
C7545,ADMIN_OFFICE,2025-10-09T10:01:53.203Z,E100530
C6152,ADMIN_LOBBY,2025-10-16T13:57:51.203Z,E100985
C8429,HOSTEL_C,2025-10-08T13:15:15.203Z,E100626
C2953,CAF_MAIN,2025-10-02T11:36:09.203Z,E100186
C1260,CAF_FOOD_COURT,2025-10-06T03:17:29.203Z,E100344
C2884,LIB_L2,2025-09-29T07:30:27.203Z,E100197
C4208,AC_201,2025-10-20T08:45:51.203Z,E100865
C3440,CC_SERVER,2025-09-29T09:32:34.203Z,E100275
C4772,LIB_L3,2025-10-19T08:23:24.203Z,E100123
C8232,LAB_301,2025-10-11T01:55:00.203Z,E100649
C5068,CC_LAB2,2025-10-21T03:24:55.203Z,E100874
C5164,ADMIN_LOBBY,2025-10-16T11:04:09.203Z,E100948
C2665,GYM_INDOOR,2025-10-05T05:53:18.203Z,E100861
C4456,LAB_101,2025-09-26T06:36:21.203Z,E100416
C2032,CAF_MAIN,2025-09-26T17:34:41.203Z,E100666
C7712,LIB_ENT,2025-09-25T23:09:09.203Z,E100381
C9325,AUD_MAIN,2025-10-07T08:18:41.203Z,E100980
C4814,AC_201,2025-09-30T12:16:48.203Z,E100884
C6407,GYM_INDOOR,2025-09-26T10:51:20.203Z,E100481
C8389,GYM_INDOOR,2025-10-12T13:31:25.203Z,E100211
C4014,HOSTEL_C,2025-10-20T06:12:14.203Z,E100742
C8076,LAB_301,2025-10-19T13:35:26.203Z,E100854
C4526,HOSTEL_C,2025-09-30T17:43:11.203Z,E100699
C5568,CAF_FOOD_COURT,2025-10-08T11:06:03.203Z,E100746
C3559,AC_301,2025-10-08T12:12:16.203Z,E100247
C3906,AC_102,2025-10-04T07:29:06.203Z,E100029
C3654,ADMIN_OFFICE,2025-10-22T04:25:57.203Z,E100740
C8250,ADMIN_LOBBY,2025-10-16T16:14:23.203Z,E100848
C1695,HOSTEL_A,2025-09-30T21:17:52.203Z,E100266
C3552,LAB_101,2025-09-28T15:35:55.203Z,E100485
C2704,HOSTEL_B,2025-10-11T03:54:06.203Z,E100712
C9543,AUD_SEMINAR,2025-10-24T04:08:10.203Z,E100863
C6523,CAF_FOOD_COURT,2025-10-20T10:20:33.203Z,E100254
C7765,HOSTEL_A,2025-10-09T17:06:23.203Z,E100116
C7843,AC_301,2025-10-21T16:56:07.203Z,E100979
C9019,AC_101,2025-10-14T02:42:02.203Z,E100276
C7843,CAF_MAIN,2025-10-23T06:54:13.203Z,E100979
C8643,LAB_101,2025-10-18T09:38:31.203Z,E100971
C6615,LIB_L1,2025-09-30T08:26:00.203Z,E100568
C4489,LIB_L2,2025-10-24T14:55:06.203Z,E100103
C3831,LAB_102,2025-09-30T11:36:07.203Z,E100287
C9817,CC_SERVER,2025-10-02T13:51:38.203Z,E100823
C9799,AC_101,2025-10-10T07:07:35.203Z,E100601
C8292,LIB_L2,2025-10-04T12:06:03.203Z,E100309
C9047,HOSTEL_C,2025-10-21T10:26:45.203Z,E100774
C8111,LIB_L3,2025-10-03T03:16:48.203Z,E100017
C4997,AC_101,2025-10-14T14:49:16.203Z,E100580
C8328,ADMIN_LOBBY,2025-10-09T07:27:51.203Z,E100092
C2030,HOSTEL_C,2025-09-29T23:44:31.203Z,E100492
C3068,CC_SERVER,2025-10-06T07:46:54.203Z,E100071
C7884,LIB_L2,2025-10-14T17:33:22.203Z,E100386
C4316,GYM_INDOOR,2025-10-12T10:10:01.203Z,E100532
C5711,ADMIN_LOBBY,2025-10-23T06:50:28.203Z,E100360
C9817,HOSTEL_B,2025-10-20T08:15:01.203Z,E100823
C1364,ADMIN_LOBBY,2025-10-04T22:50:51.203Z,E100014
C8774,LIB_L3,2025-10-16T07:16:25.203Z,E100933
C8551,GYM_MAIN,2025-10-06T08:51:43.203Z,E100609
C2190,LIB_ENT,2025-10-15T09:09:10.203Z,E100257
C3431,ADMIN_OFFICE,2025-10-14T11:43:04.203Z,E100389
C2953,CAF_FOOD_COURT,2025-10-03T05:25:44.203Z,E100758
C8190,AC_101,2025-10-13T04:51:22.203Z,E100321
C5050,CC_LAB1,2025-10-16T05:35:02.203Z,E100401
C9579,LIB_L3,2025-10-06T14:57:17.203Z,E100175
C9576,LAB_101,2025-10-10T03:14:39.203Z,E100564
C3381,CAF_FOOD_COURT,2025-10-01T05:56:51.203Z,E100487
C2302,GYM_INDOOR,2025-10-03T04:53:31.203Z,E100350
C2309,LIB_L3,2025-10-24T08:09:30.203Z,E100634
C2421,AC_201,2025-09-30T09:07:38.203Z,E100437
C6128,LAB_201,2025-10-13T04:09:43.203Z,E100040
C3567,LIB_L2,2025-10-03T14:08:11.203Z,E100686
C8012,AC_102,2025-10-01T15:44:01.203Z,E100169
C9479,AC_102,2025-10-19T06:49:26.203Z,E100482
C9647,LAB_201,2025-09-30T14:53:21.203Z,E100227
C1448,LAB_102,2025-10-23T16:33:26.203Z,E100091
C2762,ADMIN_OFFICE,2025-10-06T04:02:57.203Z,E100515
C6956,LAB_201,2025-09-27T02:31:14.203Z,E100633
C2831,HOSTEL_C,2025-09-29T03:16:18.203Z,E100684
C8280,ADMIN_OFFICE,2025-10-24T18:23:02.203Z,E100364
C7271,LIB_L1,2025-10-03T15:26:50.203Z,E100134
C2499,LIB_L2,2025-10-12T19:05:11.203Z,E100945
C3894,HOSTEL_C,2025-10-18T06:18:31.203Z,E100409
C8570,CAF_FOOD_COURT,2025-10-08T10:18:21.203Z,E100972
C1945,CC_LAB2,2025-09-27T03:44:45.203Z,E100178
C8643,HOSTEL_C,2025-09-29T09:25:57.203Z,E100971
C3259,LIB_ENT,2025-09-25T11:55:08.203Z,E100054
C6208,CC_LAB1,2025-10-22T15:56:10.203Z,E100761
C9740,HOSTEL_A,2025-10-23T10:18:46.203Z,E100505
C1567,AUD_SEMINAR,2025-10-16T13:56:47.203Z,E100790
C1384,AUD_SEMINAR,2025-09-25T18:03:40.203Z,E100378
C8070,LAB_102,2025-10-04T11:06:01.203Z,E100191
C7570,HOSTEL_A,2025-09-29T03:12:30.203Z,E100615
C7663,GYM_MAIN,2025-10-03T05:45:01.203Z,E100574
C3424,CAF_MAIN,2025-10-17T14:14:25.203Z,E100820
C3791,ADMIN_OFFICE,2025-10-16T09:42:08.203Z,E100295
C8774,ADMIN_LOBBY,2025-10-01T12:08:03.203Z,E100933
C2739,HOSTEL_A,2025-09-30T09:42:03.203Z,E100314
C2853,AC_201,2025-10-17T15:30:51.203Z,E100618
C1312,AC_102,2025-10-17T07:12:09.203Z,E100927
C9041,HOSTEL_B,2025-10-10T02:47:38.203Z,E100653
C5015,GYM_MAIN,2025-10-01T02:39:27.203Z,E100023
C6435,HOSTEL_C,2025-10-02T04:01:04.203Z,E100780
C2190,LAB_101,2025-10-07T05:54:48.203Z,E100257
C5488,CAF_FOOD_COURT,2025-09-26T17:49:31.203Z,E100443
C7354,CC_LAB2,2025-10-15T15:05:05.203Z,E100208
C5439,AUD_SEMINAR,2025-09-28T13:04:39.203Z,E100769
C5604,AC_301,2025-10-14T06:33:09.203Z,E100866
C4094,ADMIN_LOBBY,2025-10-03T00:55:15.203Z,E100432
C4143,AUD_SEMINAR,2025-10-12T08:33:29.203Z,E100670
C2944,HOSTEL_B,2025-10-14T09:49:01.203Z,E100464
C5215,CC_LAB2,2025-10-17T06:58:43.203Z,E100846
C2347,CAF_FOOD_COURT,2025-09-29T15:04:56.203Z,E100513
C1701,LAB_301,2025-09-25T08:52:06.203Z,E100968
C5663,LAB_301,2025-10-20T06:13:05.203Z,E100702
C1177,HOSTEL_B,2025-10-06T09:43:19.203Z,E100209
C3606,CAF_MAIN,2025-10-21T10:52:26.203Z,E100960
C6952,LAB_101,2025-09-25T00:14:40.203Z,E100075
C5296,CAF_MAIN,2025-10-16T13:40:57.203Z,E100750
C3549,LIB_L2,2025-10-01T14:34:19.203Z,E100647
C2131,AUD_SEMINAR,2025-10-20T09:02:53.203Z,E100425
C6153,CC_LAB2,2025-10-12T06:37:26.203Z,E100900
C8579,CC_LAB2,2025-10-16T07:05:26.203Z,E100812
C1020,AC_301,2025-10-22T05:24:48.203Z,E100991
C2704,ADMIN_LOBBY,2025-10-05T08:30:25.203Z,E100712
C6486,AC_201,2025-09-28T18:07:13.203Z,E100987
C7948,AC_201,2025-10-22T18:19:32.203Z,E100557
C7660,AUD_MAIN,2025-10-03T09:38:32.203Z,E100843
C5033,ADMIN_LOBBY,2025-09-26T18:45:43.203Z,E100881
C3359,HOSTEL_C,2025-10-20T11:51:26.203Z,E100705
C9632,LAB_201,2025-10-10T04:21:08.203Z,E100646
C2036,LAB_101,2025-10-12T06:07:00.203Z,E100099
C7559,HOSTEL_C,2025-10-01T14:26:47.203Z,E100258
C6528,CC_SERVER,2025-10-24T07:13:15.203Z,E100097
C4314,LIB_L2,2025-10-09T18:17:11.203Z,E100339
C7250,LAB_201,2025-10-02T14:23:22.203Z,E100180
C6663,HOSTEL_A,2025-09-25T05:21:07.203Z,E100935
C7622,CAF_FOOD_COURT,2025-10-05T11:59:03.203Z,E100528
C3878,GYM_MAIN,2025-10-22T15:11:24.203Z,E100613
C6754,CC_LAB1,2025-10-12T17:58:56.203Z,E100159
C3791,AC_201,2025-10-12T07:32:38.203Z,E100295
C2491,CC_LAB2,2025-10-03T18:24:10.203Z,E100657
C5830,LIB_L2,2025-10-01T04:51:06.203Z,E100936
C1318,CAF_MAIN,2025-10-03T10:40:35.203Z,E100304
C2854,AC_102,2025-10-12T04:15:51.203Z,E100422
C2512,LAB_201,2025-10-10T02:04:25.203Z,E100280
C4236,GYM_MAIN,2025-10-18T05:05:21.203Z,E100604
C3148,CAF_MAIN,2025-10-15T08:30:21.203Z,E100859
C1664,CAF_MAIN,2025-10-03T01:48:56.203Z,E100677
C3971,LAB_301,2025-10-23T13:24:08.203Z,E100114
C5463,LIB_L2,2025-10-12T17:04:46.203Z,E100902
C3715,AUD_SEMINAR,2025-09-30T04:21:10.203Z,E100765
C2431,LIB_L3,2025-10-07T07:27:16.203Z,E100726
C2174,HOSTEL_C,2025-10-22T05:44:04.203Z,E100704
C6820,LIB_ENT,2025-10-07T17:03:54.203Z,E100592
C9116,AC_301,2025-10-03T14:31:54.203Z,E100108
C3009,CC_LAB2,2025-10-12T16:07:15.203Z,E100545
C3720,ADMIN_LOBBY,2025-09-25T13:06:39.203Z,E100047
C3549,CC_LAB1,2025-10-03T17:24:43.203Z,E100647
C5511,AC_201,2025-10-02T03:42:00.203Z,E100964
C7917,AUD_MAIN,2025-10-19T06:01:52.203Z,E100713
C4255,ADMIN_LOBBY,2025-10-16T13:55:34.203Z,E100236
C2953,LAB_201,2025-10-17T05:10:37.203Z,E100186
C2685,LAB_201,2025-09-25T06:55:59.203Z,E100897
C6952,ADMIN_LOBBY,2025-09-27T17:48:09.203Z,E100075
C5952,CC_SERVER,2025-10-20T06:58:43.203Z,E100951
C3573,AUD_SEMINAR,2025-10-18T07:57:49.203Z,E100127
C4485,GYM_MAIN,2025-10-03T07:56:12.203Z,E100217
C1928,LIB_L1,2025-10-05T13:58:37.203Z,E100299
C8179,LIB_ENT,2025-10-16T07:57:13.203Z,E100725
C1010,ADMIN_LOBBY,2025-10-23T03:06:07.203Z,E100234
C5476,ADMIN_LOBBY,2025-10-07T07:25:06.203Z,E100652
C7487,AUD_MAIN,2025-10-17T05:29:13.203Z,E100347
C9499,LIB_L3,2025-10-19T03:52:32.203Z,E100517
C1449,LIB_L1,2025-10-14T17:37:26.203Z,E100698
C9343,HOSTEL_B,2025-10-09T06:39:29.203Z,E100319
C3259,CAF_FOOD_COURT,2025-10-02T07:08:51.203Z,E100054
C1884,ADMIN_LOBBY,2025-10-02T04:11:33.203Z,E100749
C8409,LAB_201,2025-10-12T13:51:00.203Z,E100714
C7190,LAB_201,2025-10-09T11:17:50.203Z,E100519
C7464,AUD_MAIN,2025-10-04T15:42:20.203Z,E100540
C3884,AUD_SEMINAR,2025-10-13T16:15:29.203Z,E100795
