frame_id,camera_id,timestamp,face_id,entity_id,confidence,bounding_box
FRAME_001503,CAM_LIB_ENT,2025-09-29T09:28:30.227Z,F100963,E100963,0.9,"{""x"":282,""y"":146,""width"":146,""height"":174}"
FRAME_001504,CAM_PARKING,2025-10-23T14:52:40.227Z,F100038,E100038,0.92,"{""x"":461,""y"":305,""width"":143,""height"":163}"
FRAME_001505,CAM_CAF_01,2025-09-29T17:02:49.227Z,F100687,E100687,0.97,"{""x"":485,""y"":295,""width"":93,""height"":137}"
FRAME_001506,CAM_ADMIN_LOBBY,2025-10-01T07:00:36.227Z,F100311,E100311,0.9,"{""x"":268,""y"":135,""width"":88,""height"":166}"
FRAME_001507,CAM_AC_MAIN,2025-10-17T13:50:24.227Z,F100765,E100765,0.86,"{""x"":339,""y"":285,""width"":84,""height"":178}"
FRAME_001508,CAM_HOSTEL_A,2025-09-25T03:41:36.227Z,F100347,E100347,0.98,"{""x"":370,""y"":147,""width"":126,""height"":124}"
FRAME_001509,CAM_GYM_ENT,2025-10-17T17:46:18.227Z,F100710,E100710,0.75,"{""x"":248,""y"":180,""width"":121,""height"":102}"
FRAME_001510,CAM_ADMIN_LOBBY,2025-10-10T12:22:07.227Z,F100000,E100000,0.81,"{""x"":240,""y"":291,""width"":145,""height"":108}"
FRAME_001511,CAM_GYM_ENT,2025-09-29T16:52:22.227Z,F100184,E100184,0.75,"{""x"":171,""y"":373,""width"":110,""height"":131}"
FRAME_001512,CAM_LIB_ENT,2025-10-18T19:56:39.227Z,F100009,E100009,0.83,"{""x"":451,""y"":304,""width"":92,""height"":177}"
FRAME_001513,CAM_AC_MAIN,2025-10-23T08:13:49.227Z,F100816,E100816,0.8,"{""x"":364,""y"":162,""width"":118,""height"":102}"
FRAME_001514,CAM_GYM_ENT,2025-10-06T22:39:16.227Z,F100261,E100261,0.77,"{""x"":318,""y"":384,""width"":130,""height"":102}"
FRAME_001515,CAM_PARKING,2025-10-14T09:41:22.227Z,F100515,E100515,0.96,"{""x"":196,""y"":224,""width"":95,""height"":128}"
FRAME_001516,CAM_HOSTEL_A,2025-09-30T05:46:13.227Z,F100906,E100906,0.71,"{""x"":138,""y"":214,""width"":80,""height"":107}"
FRAME_001517,CAM_HOSTEL_A,2025-10-03T04:55:34.227Z,F100473,E100473,0.99,"{""x"":213,""y"":204,""width"":134,""height"":105}"
FRAME_001518,CAM_HOSTEL_A,2025-10-14T16:25:31.227Z,F100016,E100016,0.74,"{""x"":135,""y"":188,""width"":117,""height"":111}"
FRAME_001519,CAM_LIB_ENT,2025-10-19T14:23:51.227Z,F100507,E100507,0.81,"{""x"":455,""y"":181,""width"":89,""height"":146}"
FRAME_001520,CAM_GYM_ENT,2025-10-02T05:07:58.227Z,F100347,E100347,0.95,"{""x"":200,""y"":146,""width"":99,""height"":172}"
FRAME_001521,CAM_ADMIN_LOBBY,2025-09-25T11:45:31.227Z,F100427,E100427,0.95,"{""x"":312,""y"":193,""width"":117,""height"":134}"
FRAME_001522,CAM_GYM_ENT,2025-10-23T14:54:38.227Z,F100975,E100975,0.99,"{""x"":206,""y"":301,""width"":128,""height"":127}"
FRAME_001523,CAM_PARKING,2025-09-30T03:31:10.227Z,F100131,E100131,0.81,"{""x"":481,""y"":207,""width"":127,""height"":107}"
FRAME_001524,CAM_LAB_CORR,2025-10-23T08:39:51.227Z,F100914,E100914,0.73,"{""x"":412,""y"":207,""width"":94,""height"":129}"
FRAME_001525,CAM_CAF_01,2025-10-22T16:10:42.227Z,F100578,E100578,0.86,"{""x"":342,""y"":172,""width"":85,""height"":147}"
FRAME_001526,CAM_HOSTEL_A,2025-09-27T05:39:00.227Z,F100596,E100596,0.76,"{""x"":453,""y"":280,""width"":95,""height"":112}"
FRAME_001527,CAM_HOSTEL_A,2025-10-04T07:42:22.227Z,F100415,E100415,0.79,"{""x"":224,""y"":273,""width"":95,""height"":150}"
FRAME_001528,CAM_LIB_ENT,2025-09-25T03:59:01.227Z,F100360,E100360,0.85,"{""x"":144,""y"":315,""width"":131,""height"":132}"
FRAME_001529,CAM_LIB_ENT,2025-10-18T02:45:54.227Z,F100232,E100232,0.78,"{""x"":365,""y"":183,""width"":111,""height"":134}"
FRAME_001530,CAM_CAF_01,2025-10-08T06:26:38.227Z,F100786,E100786,0.8,"{""x"":282,""y"":393,""width"":122,""height"":154}"
FRAME_001531,CAM_PARKING,2025-09-26T14:46:35.227Z,F100450,E100450,0.92,"{""x"":219,""y"":126,""width"":133,""height"":159}"
FRAME_001532,CAM_GYM_ENT,2025-10-20T11:16:21.227Z,F100941,E100941,0.82,"{""x"":355,""y"":107,""width"":144,""height"":160}"
FRAME_001533,CAM_CAF_01,2025-10-14T22:19:53.227Z,F100958,E100958,0.96,"{""x"":281,""y"":176,""width"":144,""height"":125}"
FRAME_001534,CAM_AC_MAIN,2025-09-27T13:26:39.227Z,F100430,E100430,0.92,"{""x"":287,""y"":238,""width"":94,""height"":126}"
FRAME_001535,CAM_PARKING,2025-10-17T17:06:46.227Z,F100629,E100629,0.77,"{""x"":412,""y"":109,""width"":118,""height"":136}"
FRAME_001536,CAM_GYM_ENT,2025-10-23T04:05:37.227Z,F100734,E100734,0.82,"{""x"":193,""y"":219,""width"":134,""height"":125}"
FRAME_001537,CAM_ADMIN_LOBBY,2025-10-19T05:25:43.227Z,F100266,E100266,0.89,"{""x"":428,""y"":133,""width"":105,""height"":131}"
FRAME_001538,CAM_ADMIN_LOBBY,2025-09-25T10:18:22.227Z,F100656,E100656,0.76,"{""x"":497,""y"":337,""width"":111,""height"":106}"
FRAME_001539,CAM_AC_MAIN,2025-10-19T10:37:48.227Z,F100954,E100954,0.85,"{""x"":151,""y"":386,""width"":83,""height"":164}"
FRAME_001540,CAM_PARKING,2025-10-01T03:19:48.227Z,F100972,E100972,0.92,"{""x"":384,""y"":257,""width"":147,""height"":156}"
FRAME_001541,CAM_PARKING,2025-10-14T16:35:03.227Z,F100248,E100248,0.91,"{""x"":154,""y"":137,""width"":146,""height"":162}"
FRAME_001542,CAM_CAF_01,2025-10-17T10:37:06.227Z,F100817,E100817,0.87,"{""x"":250,""y"":307,""width"":93,""height"":108}"
FRAME_001543,CAM_PARKING,2025-09-28T14:38:54.227Z,F100421,E100421,0.87,"{""x"":243,""y"":340,""width"":114,""height"":163}"
FRAME_001544,CAM_HOSTEL_A,2025-10-10T14:12:15.227Z,F100761,E100761,0.88,"{""x"":328,""y"":334,""width"":135,""height"":118}"
FRAME_001545,CAM_CAF_01,2025-10-24T06:04:00.227Z,F100593,E100593,0.95,"{""x"":148,""y"":121,""width"":81,""height"":140}"
FRAME_001546,CAM_ADMIN_LOBBY,2025-10-03T06:47:20.227Z,F100900,E100900,0.8,"{""x"":228,""y"":366,""width"":136,""height"":126}"
FRAME_001547,CAM_LIB_ENT,2025-10-23T08:04:40.227Z,F100384,E100384,0.82,"{""x"":259,""y"":184,""width"":135,""height"":118}"
FRAME_001548,CAM_CAF_01,2025-10-13T14:29:30.227Z,F100977,E100977,0.89,"{""x"":298,""y"":126,""width"":80,""height"":106}"
FRAME_001549,CAM_ADMIN_LOBBY,2025-10-19T11:32:28.227Z,F100909,E100909,0.72,"{""x"":301,""y"":270,""width"":118,""height"":157}"
FRAME_001550,CAM_ADMIN_LOBBY,2025-10-04T02:52:31.227Z,F100022,E100022,0.99,"{""x"":189,""y"":353,""width"":148,""height"":109}"
FRAME_001551,CAM_ADMIN_LOBBY,2025-10-13T03:42:38.227Z,F100900,E100900,0.86,"{""x"":350,""y"":376,""width"":102,""height"":146}"
FRAME_001552,CAM_LIB_ENT,2025-10-15T09:18:01.227Z,F100383,E100383,0.84,"{""x"":257,""y"":278,""width"":114,""height"":145}"
FRAME_001553,CAM_LAB_CORR,2025-10-02T17:56:53.228Z,F100403,E100403,0.89,"{""x"":106,""y"":217,""width"":87,""height"":126}"
FRAME_001554,CAM_HOSTEL_A,2025-10-17T07:23:32.228Z,F100101,E100101,0.76,"{""x"":144,""y"":340,""width"":102,""height"":163}"
FRAME_001555,CAM_AC_MAIN,2025-09-27T15:16:56.228Z,F100120,E100120,0.92,"{""x"":124,""y"":127,""width"":141,""height"":162}"
FRAME_001556,CAM_ADMIN_LOBBY,2025-10-08T14:49:56.228Z,F100549,E100549,0.76,"{""x"":254,""y"":118,""width"":89,""height"":152}"
FRAME_001557,CAM_AC_MAIN,2025-10-15T11:47:09.228Z,F100870,E100870,0.98,"{""x"":103,""y"":110,""width"":125,""height"":176}"
FRAME_001558,CAM_HOSTEL_A,2025-09-26T12:13:05.228Z,F100404,E100404,0.81,"{""x"":104,""y"":108,""width"":119,""height"":157}"
FRAME_001559,CAM_AC_MAIN,2025-10-13T07:07:00.228Z,F100681,E100681,0.77,"{""x"":156,""y"":132,""width"":124,""height"":104}"
FRAME_001560,CAM_HOSTEL_A,2025-10-24T10:36:01.228Z,F100156,E100156,0.71,"{""x"":109,""y"":271,""width"":128,""height"":148}"
FRAME_001561,CAM_HOSTEL_A,2025-09-30T17:43:50.228Z,F100936,E100936,0.7,"{""x"":490,""y"":214,""width"":123,""height"":160}"
FRAME_001562,CAM_LAB_CORR,2025-10-02T16:45:18.228Z,F100932,E100932,0.79,"{""x"":386,""y"":100,""width"":140,""height"":180}"
FRAME_001563,CAM_AC_MAIN,2025-10-21T04:26:30.228Z,F100040,E100040,0.86,"{""x"":312,""y"":167,""width"":150,""height"":155}"
FRAME_001564,CAM_HOSTEL_A,2025-09-24T23:03:56.228Z,F100226,E100226,0.78,"{""x"":332,""y"":209,""width"":138,""height"":176}"
FRAME_001565,CAM_PARKING,2025-09-25T11:00:11.228Z,F100305,E100305,0.87,"{""x"":368,""y"":146,""width"":118,""height"":164}"
FRAME_001566,CAM_HOSTEL_A,2025-10-18T05:05:40.228Z,F100506,E100506,0.82,"{""x"":385,""y"":380,""width"":112,""height"":138}"
FRAME_001567,CAM_HOSTEL_A,2025-10-10T16:29:29.228Z,F100541,E100541,0.72,"{""x"":256,""y"":345,""width"":107,""height"":103}"
FRAME_001568,CAM_GYM_ENT,2025-10-12T11:51:19.228Z,F100969,E100969,0.87,"{""x"":369,""y"":278,""width"":147,""height"":149}"
FRAME_001569,CAM_LIB_ENT,2025-10-08T05:27:54.228Z,F100290,E100290,0.7,"{""x"":450,""y"":188,""width"":130,""height"":131}"
FRAME_001570,CAM_LAB_CORR,2025-10-04T05:28:03.228Z,F100020,E100020,0.73,"{""x"":117,""y"":389,""width"":110,""height"":156}"
FRAME_001571,CAM_HOSTEL_A,2025-09-27T07:51:27.228Z,F100897,E100897,0.72,"{""x"":489,""y"":191,""width"":144,""height"":134}"
FRAME_001572,CAM_LAB_CORR,2025-09-30T04:28:35.228Z,F100511,E100511,0.95,"{""x"":416,""y"":373,""width"":127,""height"":109}"
FRAME_001573,CAM_ADMIN_LOBBY,2025-10-24T15:25:53.228Z,F100841,E100841,0.96,"{""x"":420,""y"":283,""width"":147,""height"":107}"
FRAME_001574,CAM_LAB_CORR,2025-10-15T08:56:14.228Z,F100969,E100969,0.92,"{""x"":363,""y"":335,""width"":114,""height"":126}"
FRAME_001575,CAM_AC_MAIN,2025-10-24T17:42:44.228Z,F100920,E100920,0.96,"{""x"":413,""y"":113,""width"":125,""height"":145}"
FRAME_001576,CAM_ADMIN_LOBBY,2025-10-14T05:12:23.228Z,F100203,E100203,0.98,"{""x"":122,""y"":206,""width"":135,""height"":134}"
FRAME_001577,CAM_GYM_ENT,2025-10-22T18:16:59.228Z,F100397,E100397,0.8,"{""x"":202,""y"":202,""width"":135,""height"":110}"
FRAME_001578,CAM_HOSTEL_A,2025-10-02T10:11:42.228Z,F100351,E100351,0.93,"{""x"":180,""y"":300,""width"":150,""height"":165}"
FRAME_001579,CAM_AC_MAIN,2025-09-28T13:43:53.228Z,F100948,E100948,0.75,"{""x"":366,""y"":260,""width"":104,""height"":105}"
FRAME_001580,CAM_HOSTEL_A,2025-10-08T05:32:59.228Z,F100914,E100914,0.78,"{""x"":473,""y"":152,""width"":142,""height"":153}"
FRAME_001581,CAM_ADMIN_LOBBY,2025-10-08T06:12:07.228Z,F100193,E100193,0.95,"{""x"":293,""y"":276,""width"":94,""height"":113}"
FRAME_001582,CAM_GYM_ENT,2025-10-09T10:39:11.228Z,F100557,E100557,0.77,"{""x"":202,""y"":368,""width"":107,""height"":115}"
FRAME_001583,CAM_AC_MAIN,2025-10-09T08:51:19.228Z,F100070,E100070,0.87,"{""x"":281,""y"":191,""width"":92,""height"":116}"
FRAME_001584,CAM_GYM_ENT,2025-09-26T07:46:07.228Z,F100230,E100230,0.9,"{""x"":331,""y"":292,""width"":129,""height"":118}"
FRAME_001585,CAM_LAB_CORR,2025-10-12T18:16:45.228Z,F100642,E100642,0.82,"{""x"":337,""y"":139,""width"":93,""height"":137}"
FRAME_001586,CAM_HOSTEL_A,2025-10-09T17:46:22.228Z,F100614,E100614,0.92,"{""x"":114,""y"":363,""width"":138,""height"":151}"
FRAME_001587,CAM_GYM_ENT,2025-10-13T09:27:58.228Z,F100134,E100134,0.95,"{""x"":302,""y"":260,""width"":147,""height"":108}"
FRAME_001588,CAM_AC_MAIN,2025-10-06T09:40:55.228Z,F100207,E100207,0.86,"{""x"":108,""y"":299,""width"":139,""height"":174}"
FRAME_001589,CAM_PARKING,2025-10-09T07:03:22.228Z,F100656,E100656,0.76,"{""x"":453,""y"":291,""width"":148,""height"":160}"
FRAME_001590,CAM_LAB_CORR,2025-10-03T16:39:34.228Z,F100195,E100195,0.91,"{""x"":256,""y"":134,""width"":104,""height"":134}"
FRAME_001591,CAM_LAB_CORR,2025-10-19T21:03:27.228Z,F100471,E100471,0.75,"{""x"":224,""y"":373,""width"":128,""height"":103}"
FRAME_001592,CAM_LAB_CORR,2025-10-07T20:56:14.228Z,F100548,E100548,0.98,"{""x"":170,""y"":136,""width"":149,""height"":114}"
FRAME_001593,CAM_LIB_ENT,2025-10-17T10:13:03.228Z,F100692,E100692,0.97,"{""x"":240,""y"":230,""width"":121,""height"":130}"
FRAME_001594,CAM_LAB_CORR,2025-10-23T12:34:00.228Z,F100342,E100342,0.83,"{""x"":482,""y"":367,""width"":131,""height"":133}"
FRAME_001595,CAM_AC_MAIN,2025-10-06T13:49:54.228Z,F100715,E100715,0.92,"{""x"":468,""y"":288,""width"":98,""height"":101}"
FRAME_001596,CAM_HOSTEL_A,2025-10-21T13:41:11.228Z,F100650,E100650,0.91,"{""x"":101,""y"":143,""width"":130,""height"":141}"
FRAME_001597,CAM_AC_MAIN,2025-09-28T06:16:52.228Z,F100245,E100245,0.78,"{""x"":170,""y"":316,""width"":149,""height"":166}"
FRAME_001598,CAM_LIB_ENT,2025-10-12T08:21:06.228Z,F100958,E100958,0.94,"{""x"":464,""y"":114,""width"":83,""height"":118}"
FRAME_001599,CAM_ADMIN_LOBBY,2025-10-15T05:32:37.228Z,F100160,E100160,0.89,"{""x"":273,""y"":166,""width"":108,""height"":120}"
FRAME_001600,CAM_ADMIN_LOBBY,2025-10-20T14:43:29.228Z,F100279,E100279,0.79,"{""x"":374,""y"":165,""width"":150,""height"":127}"
FRAME_001601,CAM_LAB_CORR,2025-10-06T16:57:30.228Z,F100910,E100910,0.86,"{""x"":119,""y"":131,""width"":83,""height"":177}"
FRAME_001602,CAM_LIB_ENT,2025-10-21T15:58:47.228Z,F100071,E100071,0.93,"{""x"":152,""y"":108,""width"":125,""height"":133}"
FRAME_001603,CAM_LAB_CORR,2025-09-30T05:14:29.228Z,F100097,E100097,0.79,"{""x"":144,""y"":171,""width"":109,""height"":120}"
FRAME_001604,CAM_AC_MAIN,2025-10-04T15:14:35.228Z,F100375,E100375,0.89,"{""x"":269,""y"":244,""width"":130,""height"":103}"
FRAME_001605,CAM_LAB_CORR,2025-10-12T18:40:02.228Z,F100772,E100772,0.97,"{""x"":475,""y"":237,""width"":110,""height"":126}"
FRAME_001606,CAM_AC_MAIN,2025-10-20T16:17:37.228Z,F100094,E100094,0.73,"{""x"":241,""y"":267,""width"":121,""height"":177}"
FRAME_001607,CAM_LIB_ENT,2025-09-29T10:20:42.228Z,F100378,E100378,0.87,"{""x"":250,""y"":159,""width"":109,""height"":126}"
FRAME_001608,CAM_HOSTEL_A,2025-10-14T06:10:23.228Z,F100686,E100686,0.91,"{""x"":148,""y"":267,""width"":132,""height"":109}"
FRAME_001609,CAM_LIB_ENT,2025-09-29T21:06:12.228Z,F100734,E100734,0.97,"{""x"":194,""y"":209,""width"":133,""height"":168}"
FRAME_001610,CAM_LAB_CORR,2025-10-22T12:46:32.228Z,F100123,E100123,0.91,"{""x"":240,""y"":217,""width"":138,""height"":161}"
FRAME_001611,CAM_PARKING,2025-10-22T17:01:17.228Z,F100549,E100549,0.9,"{""x"":417,""y"":107,""width"":110,""height"":129}"
FRAME_001612,CAM_LAB_CORR,2025-10-09T03:09:00.228Z,F100207,E100207,0.72,"{""x"":356,""y"":205,""width"":150,""height"":139}"
FRAME_001613,CAM_ADMIN_LOBBY,2025-10-15T16:45:36.228Z,F100736,E100736,0.88,"{""x"":442,""y"":203,""width"":145,""height"":134}"
FRAME_001614,CAM_LIB_ENT,2025-10-21T17:33:17.228Z,F100418,E100418,0.86,"{""x"":187,""y"":195,""width"":110,""height"":166}"
FRAME_001615,CAM_PARKING,2025-10-09T17:47:06.228Z,F100237,E100237,0.83,"{""x"":182,""y"":246,""width"":109,""height"":168}"
FRAME_001616,CAM_ADMIN_LOBBY,2025-10-11T08:47:08.228Z,F100343,E100343,0.83,"{""x"":466,""y"":100,""width"":82,""height"":165}"
FRAME_001617,CAM_HOSTEL_A,2025-10-19T05:22:44.228Z,F100779,E100779,0.87,"{""x"":104,""y"":355,""width"":144,""height"":131}"
FRAME_001618,CAM_LIB_ENT,2025-10-20T03:44:23.228Z,F100647,E100647,0.76,"{""x"":321,""y"":383,""width"":84,""height"":178}"
FRAME_001619,CAM_CAF_01,2025-10-04T15:34:56.228Z,F100148,E100148,0.76,"{""x"":128,""y"":193,""width"":98,""height"":114}"
FRAME_001620,CAM_PARKING,2025-10-01T15:17:40.228Z,F100322,E100322,0.92,"{""x"":176,""y"":141,""width"":128,""height"":150}"
FRAME_001621,CAM_LIB_ENT,2025-09-25T11:19:00.228Z,F100892,E100892,0.8,"{""x"":190,""y"":260,""width"":128,""height"":159}"
FRAME_001622,CAM_AC_MAIN,2025-10-03T11:59:36.228Z,F100940,E100940,0.9,"{""x"":386,""y"":372,""width"":91,""height"":109}"
FRAME_001623,CAM_PARKING,2025-10-05T17:28:52.228Z,F100797,E100797,0.94,"{""x"":412,""y"":218,""width"":108,""height"":118}"
FRAME_001624,CAM_PARKING,2025-09-30T15:23:50.228Z,F100708,E100708,0.93,"{""x"":103,""y"":217,""width"":82,""height"":138}"
FRAME_001625,CAM_CAF_01,2025-10-13T04:14:27.228Z,F100951,E100951,0.95,"{""x"":243,""y"":108,""width"":83,""height"":160}"
FRAME_001626,CAM_AC_MAIN,2025-10-13T15:27:14.228Z,F100584,E100584,0.85,"{""x"":231,""y"":321,""width"":83,""height"":154}"
FRAME_001627,CAM_AC_MAIN,2025-10-10T08:12:54.228Z,F100387,E100387,0.93,"{""x"":169,""y"":178,""width"":129,""height"":103}"
FRAME_001628,CAM_PARKING,2025-10-16T11:04:20.228Z,F100198,E100198,0.89,"{""x"":112,""y"":273,""width"":94,""height"":133}"
FRAME_001629,CAM_HOSTEL_A,2025-09-30T12:20:47.228Z,F100772,E100772,0.7,"{""x"":149,""y"":305,""width"":101,""height"":135}"
FRAME_001630,CAM_AC_MAIN,2025-10-06T12:22:48.228Z,F100499,E100499,0.98,"{""x"":471,""y"":137,""width"":122,""height"":101}"
FRAME_001631,CAM_LIB_ENT,2025-09-28T04:28:54.228Z,F100087,E100087,0.89,"{""x"":396,""y"":272,""width"":100,""height"":180}"
FRAME_001632,CAM_ADMIN_LOBBY,2025-10-09T13:08:20.228Z,F100285,E100285,0.73,"{""x"":273,""y"":201,""width"":85,""height"":110}"
FRAME_001633,CAM_PARKING,2025-10-18T12:04:20.228Z,F100946,E100946,0.8,"{""x"":474,""y"":132,""width"":134,""height"":121}"
FRAME_001634,CAM_GYM_ENT,2025-09-28T07:35:26.228Z,F100530,E100530,0.95,"{""x"":348,""y"":222,""width"":90,""height"":150}"
FRAME_001635,CAM_PARKING,2025-10-05T15:29:38.228Z,F100124,E100124,0.89,"{""x"":292,""y"":117,""width"":94,""height"":138}"
FRAME_001636,CAM_CAF_01,2025-10-03T12:44:12.228Z,F100688,E100688,0.79,"{""x"":133,""y"":166,""width"":127,""height"":169}"
FRAME_001637,CAM_CAF_01,2025-10-21T18:15:13.228Z,F100499,E100499,0.84,"{""x"":103,""y"":116,""width"":137,""height"":131}"
FRAME_001638,CAM_LIB_ENT,2025-10-23T07:46:23.228Z,F100590,E100590,0.78,"{""x"":483,""y"":172,""width"":104,""height"":149}"
FRAME_001639,CAM_ADMIN_LOBBY,2025-09-29T05:55:27.228Z,F100418,E100418,0.96,"{""x"":307,""y"":234,""width"":122,""height"":153}"
FRAME_001640,CAM_CAF_01,2025-10-17T09:07:37.228Z,F100511,E100511,0.89,"{""x"":177,""y"":395,""width"":102,""height"":126}"
FRAME_001641,CAM_CAF_01,2025-09-28T11:34:35.228Z,F100876,E100876,0.86,"{""x"":262,""y"":133,""width"":111,""height"":115}"
FRAME_001642,CAM_HOSTEL_A,2025-10-01T13:40:57.228Z,F100290,E100290,0.98,"{""x"":109,""y"":147,""width"":142,""height"":113}"
FRAME_001643,CAM_CAF_01,2025-10-04T06:33:17.228Z,F100555,E100555,0.97,"{""x"":204,""y"":237,""width"":148,""height"":170}"
FRAME_001644,CAM_LAB_CORR,2025-09-26T16:26:16.228Z,F100527,E100527,0.95,"{""x"":266,""y"":207,""width"":135,""height"":116}"
FRAME_001645,CAM_LAB_CORR,2025-10-19T09:07:55.228Z,F100797,E100797,0.86,"{""x"":142,""y"":324,""width"":130,""height"":135}"
FRAME_001646,CAM_HOSTEL_A,2025-09-27T13:26:27.228Z,F100423,E100423,0.75,"{""x"":352,""y"":392,""width"":144,""height"":159}"
FRAME_001647,CAM_LAB_CORR,2025-10-20T05:43:18.228Z,F100081,E100081,0.81,"{""x"":376,""y"":361,""width"":129,""height"":119}"
FRAME_001648,CAM_LAB_CORR,2025-10-23T18:23:16.228Z,F100511,E100511,0.85,"{""x"":350,""y"":274,""width"":118,""height"":103}"
FRAME_001649,CAM_ADMIN_LOBBY,2025-09-28T23:35:10.228Z,F100112,E100112,0.78,"{""x"":433,""y"":223,""width"":125,""height"":130}"
FRAME_001650,CAM_HOSTEL_A,2025-10-07T02:46:49.228Z,F100121,E100121,0.87,"{""x"":115,""y"":357,""width"":150,""height"":113}"
FRAME_001651,CAM_LIB_ENT,2025-10-20T02:53:15.228Z,F100667,E100667,0.74,"{""x"":451,""y"":157,""width"":96,""height"":161}"
FRAME_001652,CAM_GYM_ENT,2025-10-14T08:13:47.228Z,F100784,E100784,0.71,"{""x"":477,""y"":337,""width"":108,""height"":118}"
FRAME_001653,CAM_GYM_ENT,2025-10-13T04:42:04.228Z,F100888,E100888,0.85,"{""x"":209,""y"":214,""width"":116,""height"":156}"
FRAME_001654,CAM_ADMIN_LOBBY,2025-09-28T18:26:23.228Z,F100971,E100971,0.85,"{""x"":280,""y"":201,""width"":93,""height"":168}"
FRAME_001655,CAM_HOSTEL_A,2025-10-23T13:59:44.228Z,F100954,E100954,0.91,"{""x"":154,""y"":176,""width"":145,""height"":179}"
FRAME_001656,CAM_ADMIN_LOBBY,2025-10-12T21:13:45.228Z,F100923,E100923,0.73,"{""x"":180,""y"":151,""width"":131,""height"":156}"
FRAME_001657,CAM_CAF_01,2025-10-02T10:48:15.228Z,F100378,E100378,0.76,"{""x"":158,""y"":211,""width"":116,""height"":170}"
FRAME_001658,CAM_ADMIN_LOBBY,2025-10-07T11:32:24.228Z,F100012,E100012,0.83,"{""x"":220,""y"":140,""width"":103,""height"":114}"
FRAME_001659,CAM_LAB_CORR,2025-09-27T17:18:22.228Z,F100643,E100643,0.96,"{""x"":442,""y"":115,""width"":135,""height"":153}"
FRAME_001660,CAM_PARKING,2025-10-22T06:11:18.228Z,F100568,E100568,0.99,"{""x"":296,""y"":107,""width"":110,""height"":139}"
FRAME_001661,CAM_PARKING,2025-10-10T16:10:21.228Z,F100658,E100658,0.86,"{""x"":491,""y"":176,""width"":102,""height"":172}"
FRAME_001662,CAM_CAF_01,2025-10-14T16:51:18.228Z,F100988,E100988,0.86,"{""x"":186,""y"":358,""width"":145,""height"":128}"
FRAME_001663,CAM_PARKING,2025-10-18T10:06:39.228Z,F100879,E100879,0.79,"{""x"":484,""y"":382,""width"":126,""height"":119}"
FRAME_001664,CAM_HOSTEL_A,2025-10-04T09:58:47.228Z,F100388,E100388,0.96,"{""x"":150,""y"":288,""width"":84,""height"":107}"
FRAME_001665,CAM_PARKING,2025-10-17T06:06:56.228Z,F100227,E100227,0.96,"{""x"":341,""y"":108,""width"":110,""height"":114}"
FRAME_001666,CAM_AC_MAIN,2025-10-16T06:22:42.228Z,F100376,E100376,0.73,"{""x"":380,""y"":144,""width"":96,""height"":112}"
FRAME_001667,CAM_AC_MAIN,2025-10-13T03:52:13.228Z,F100915,E100915,0.74,"{""x"":418,""y"":181,""width"":146,""height"":132}"
FRAME_001668,CAM_LAB_CORR,2025-10-07T07:52:19.228Z,F100491,E100491,0.75,"{""x"":490,""y"":202,""width"":116,""height"":152}"
FRAME_001669,CAM_ADMIN_LOBBY,2025-10-06T13:23:03.228Z,F100380,E100380,0.91,"{""x"":470,""y"":288,""width"":127,""height"":137}"
FRAME_001670,CAM_AC_MAIN,2025-10-22T12:29:23.228Z,F100591,E100591,0.75,"{""x"":115,""y"":353,""width"":150,""height"":152}"
FRAME_001671,CAM_HOSTEL_A,2025-10-23T11:21:48.228Z,F100600,E100600,0.98,"{""x"":481,""y"":201,""width"":124,""height"":121}"
FRAME_001672,CAM_ADMIN_LOBBY,2025-09-29T13:01:04.228Z,F100108,E100108,0.79,"{""x"":114,""y"":288,""width"":144,""height"":156}"
FRAME_001673,CAM_CAF_01,2025-09-28T17:57:01.228Z,F100399,E100399,0.86,"{""x"":292,""y"":309,""width"":84,""height"":149}"
FRAME_001674,CAM_ADMIN_LOBBY,2025-10-04T04:46:56.228Z,F100682,E100682,0.91,"{""x"":264,""y"":289,""width"":83,""height"":178}"
FRAME_001675,CAM_LIB_ENT,2025-09-30T03:28:26.228Z,F100962,E100962,0.97,"{""x"":252,""y"":124,""width"":118,""height"":169}"
FRAME_001676,CAM_HOSTEL_A,2025-10-12T06:56:25.228Z,F100284,E100284,0.83,"{""x"":303,""y"":192,""width"":81,""height"":139}"
FRAME_001677,CAM_PARKING,2025-10-14T04:48:54.228Z,F100701,E100701,0.77,"{""x"":425,""y"":324,""width"":147,""height"":177}"
FRAME_001678,CAM_GYM_ENT,2025-10-13T14:41:03.228Z,F100056,E100056,0.99,"{""x"":286,""y"":198,""width"":122,""height"":102}"
FRAME_001679,CAM_AC_MAIN,2025-09-29T10:47:48.228Z,F100460,E100460,0.81,"{""x"":262,""y"":175,""width"":98,""height"":137}"
FRAME_001680,CAM_GYM_ENT,2025-10-05T06:36:37.228Z,F100895,E100895,0.94,"{""x"":424,""y"":148,""width"":125,""height"":127}"
FRAME_001681,CAM_LAB_CORR,2025-10-10T02:17:49.228Z,F100486,E100486,0.91,"{""x"":473,""y"":166,""width"":128,""height"":113}"
FRAME_001682,CAM_CAF_01,2025-10-17T17:34:37.228Z,F100048,E100048,0.73,"{""x"":247,""y"":191,""width"":107,""height"":146}"
FRAME_001683,CAM_LIB_ENT,2025-09-28T12:01:38.228Z,F100036,E100036,0.99,"{""x"":460,""y"":361,""width"":146,""height"":177}"
