device_hash,ap_id,timestamp,entity_id,signal_strength,duration
DHdFdB3c9Af36F,AP_LAB_2,2025-10-05T15:04:25.207Z,E100173,-43,2023
DH5Ef41B313b7d,AP_CAF_2,2025-09-25T09:32:56.207Z,E100598,-66,7004
DH41f25050B0fA,AP_CAF_2,2025-10-20T14:49:32.207Z,E100293,-36,4832
DHDDbD2f32D6C0,AP_LIB_3,2025-09-30T04:14:35.207Z,E100559,-64,5859
DH85caB5bdbCB8,AP_LIB_3,2025-10-22T18:43:50.207Z,E100743,-45,4992
DH7F03C0f8A6aC,AP_CC_2,2025-10-09T13:47:03.207Z,E100647,-51,3862
DH137f7dD78d60,AP_LAB_2,2025-10-06T11:33:33.207Z,E100937,-30,6294
DH36d0Cf48DF3A,AP_CAF_2,2025-10-02T02:54:27.207Z,E100676,-67,3041
DH70d4FE1611a4,AP_LAB_1,2025-10-07T06:29:23.207Z,E100595,-57,972
DHCa335c2E83ce,AP_CC_1,2025-10-01T14:47:04.207Z,E100244,-76,1775
DHdE8C64aD1fAB,AP_GYM_1,2025-09-28T14:42:24.207Z,E100242,-67,3272
DH72dCDDeB56d3,AP_LAB_1,2025-10-02T08:49:33.207Z,E100779,-40,5304
DHcEB949bEDE9D,AP_LIB_2,2025-10-13T06:06:44.207Z,E100291,-60,1519
DH1B3D26Ab21E3,AP_CC_1,2025-10-10T11:12:30.207Z,E100888,-63,2637
DHcBccaD8ACDe5,AP_LAB_2,2025-10-06T05:41:05.207Z,E100574,-55,3099
DHC5CCaBbCe8F4,AP_AC_2,2025-10-06T11:55:35.207Z,E100670,-60,439
DHecA40dc9deac,AP_LAB_2,2025-09-25T13:23:34.207Z,E100760,-56,2633
DHB482a68Ee4e5,AP_LIB_1,2025-10-20T12:35:37.207Z,E100103,-33,2713
DH4CbDA5c4807d,AP_CAF_2,2025-10-06T12:52:01.207Z,E100080,-65,7165
DHba5F0E07348E,AP_LIB_3,2025-10-01T04:06:11.207Z,E100730,-54,3427
DHdc46C418a0E7,AP_GYM_1,2025-10-04T05:52:38.207Z,E100997,-64,4229
DHf04047Fd7B0F,AP_AC_1,2025-10-17T02:43:00.207Z,E100251,-47,565
DHa2a196c13dE8,AP_AC_2,2025-10-23T15:19:02.207Z,E100279,-31,3752
DHfE69A7EA34fd,AP_LIB_1,2025-10-03T17:56:17.207Z,E100985,-76,4658
DHf07597E5D6E0,AP_CC_2,2025-09-27T03:38:11.207Z,E100327,-71,5692
DH82571cAAF9E7,AP_CAF_1,2025-10-03T08:24:53.207Z,E100415,-69,6380
DHDDa00b283AeC,AP_LIB_2,2025-09-28T12:19:33.207Z,E100298,-32,6810
DHBacdf30D7Be0,AP_LIB_1,2025-10-15T05:41:37.207Z,E100864,-36,2661
DHdBC0A3CF71cf,AP_AC_1,2025-10-24T11:59:29.207Z,E100675,-50,6533
DH2EE23d100DAc,AP_AC_2,2025-10-09T17:10:27.207Z,E100197,-64,609
DHb6C2F166e7AE,AP_CC_1,2025-10-10T08:12:41.207Z,E100106,-33,4362
DHAC47c56defac,AP_AC_1,2025-10-14T12:35:52.207Z,E100659,-36,5431
DHEaDA06a775Be,AP_CAF_1,2025-10-19T09:33:46.207Z,E100992,-70,1558
DHe1Ea103a4Fad,AP_CC_2,2025-10-17T13:44:50.207Z,E100876,-32,6375
DH4afeA966fbCb,AP_CC_1,2025-10-09T10:21:31.207Z,E100583,-34,4729
DH1BB5a945A723,AP_LIB_2,2025-10-22T15:19:30.207Z,E100843,-47,1168
DH09EEF8bCEF2b,AP_AC_2,2025-10-11T05:26:05.207Z,E100124,-78,6024
DH85406f41ad8C,AP_AC_1,2025-10-02T13:45:04.207Z,E100529,-40,6244
DH06cbf93fc51d,AP_AC_1,2025-10-08T06:01:10.207Z,E100603,-64,5678
DHf0Fa91C398af,AP_CAF_2,2025-09-30T02:43:42.207Z,E100396,-75,1127
DH814CFccC6Bb0,AP_CAF_2,2025-10-06T14:12:59.207Z,E100425,-52,1468
DH8a4F28B4bDEB,AP_CC_1,2025-10-01T10:54:47.207Z,E100946,-66,1635
DHe3bc3797dfF9,AP_GYM_1,2025-10-24T16:23:03.207Z,E100454,-51,6837
DHa3faC7920e4F,AP_LAB_2,2025-10-12T14:32:41.207Z,E100562,-67,3267
DHC2B9C4C04b40,AP_CC_1,2025-10-03T07:59:28.207Z,E100558,-65,3964
DH38eeD2feA050,AP_LIB_1,2025-10-05T06:01:11.207Z,E100631,-31,5867
DHC3eFBCce0c84,AP_LIB_2,2025-09-29T12:47:56.207Z,E100305,-38,7183
DHBa27512C031C,AP_LAB_1,2025-10-21T05:06:02.207Z,E100539,-78,2366
DH9fDdf35F17EE,AP_LIB_2,2025-10-20T14:42:58.207Z,E100925,-39,2557
DHfbFE6B8ffEcD,AP_CC_1,2025-10-10T16:01:23.207Z,E100977,-78,3550
DHbcDe5dBfcB65,AP_LIB_3,2025-10-02T13:14:58.207Z,E100905,-43,3451
DHD9c1aadCae3A,AP_LIB_1,2025-09-26T17:15:58.207Z,E100754,-30,1162
DHBE3F0dAE4850,AP_CAF_2,2025-10-09T03:15:34.207Z,E100013,-72,1227
DH420840190A7e,AP_CC_1,2025-09-25T06:29:02.207Z,E100933,-79,4308
DH8a4F28B4bDEB,AP_GYM_1,2025-10-16T11:37:24.207Z,E100946,-39,1094
DHC4F3C6Ae7B2b,AP_CC_2,2025-10-09T13:21:55.207Z,E100341,-70,4581
DH7Cb49B0ED11F,AP_CAF_2,2025-10-10T06:10:18.207Z,E100422,-54,584
DHdCF3288ec14f,AP_LAB_2,2025-09-30T20:10:58.207Z,E100148,-42,2989
DH42a4B4dD4bFC,AP_AC_1,2025-09-28T18:22:47.207Z,E100207,-49,1198
DHBe8C29181cDd,AP_CC_1,2025-10-10T09:51:00.207Z,E100563,-32,5885
DH62BceC2f7B4B,AP_AC_1,2025-10-09T18:06:49.207Z,E100166,-51,566
DH5a482E20387E,AP_LAB_1,2025-10-12T17:58:01.207Z,E100079,-76,1676
DH0C1DEcde526D,AP_GYM_1,2025-10-20T12:40:52.207Z,E100470,-42,6025
DH562fBdfbe1Ef,AP_LIB_3,2025-10-11T08:48:09.207Z,E100516,-68,6323
DHE3b849aaCE4E,AP_LIB_2,2025-09-25T09:05:58.207Z,E100594,-70,6993
DH8DA3f5b60C77,AP_CC_1,2025-10-06T07:13:42.207Z,E100833,-76,2000
DH4Ff45ff7a66b,AP_CC_1,2025-10-03T16:34:56.207Z,E100546,-51,4157
DHEE1d6b9b38De,AP_CAF_2,2025-09-29T14:11:44.207Z,E100904,-44,4980
DHF46BC4B854d5,AP_AC_1,2025-10-20T16:48:31.207Z,E100248,-61,6884
DH5bBFD1dC324a,AP_AC_1,2025-10-06T09:49:21.207Z,E100153,-34,3631
DH4cac1fbaFa5b,AP_LIB_1,2025-10-08T11:19:39.207Z,E100853,-72,5822
DHf1f3f3cde94e,AP_LIB_1,2025-10-23T11:40:09.207Z,E100477,-62,6925
DHe9b1Ea198F97,AP_CC_2,2025-09-30T10:30:28.207Z,E100824,-42,4954
DHE0A7442FCbCF,AP_CAF_2,2025-09-25T10:25:17.207Z,E100319,-77,1452
DH1166eE225F81,AP_CAF_2,2025-10-11T07:54:09.207Z,E100883,-60,1233
DHf7ee44F3ebCF,AP_LAB_2,2025-10-18T05:09:15.207Z,E100258,-70,5759
DHBeb8eE4332C8,AP_LAB_1,2025-10-23T09:04:44.207Z,E100362,-77,1271
DHb166a5573785,AP_AC_1,2025-10-06T20:32:43.207Z,E100897,-71,6766
DH38540B9Ad30f,AP_CC_2,2025-10-15T15:05:33.207Z,E100044,-60,3344
DHccDeC0bDc36F,AP_CC_2,2025-10-09T18:21:32.207Z,E100262,-43,3893
DH851BA213cDfb,AP_CC_2,2025-09-28T13:17:39.207Z,E100120,-52,2299
DHC49bbBBb4F5a,AP_LIB_2,2025-10-23T08:55:56.207Z,E100072,-64,2640
DHbd686F95dDb7,AP_CAF_1,2025-10-12T10:23:36.207Z,E100182,-76,458
DHCB3ccBCcaBe7,AP_CC_1,2025-10-15T04:05:51.207Z,E100606,-39,4553
DHdD00ECbE8DaE,AP_LAB_2,2025-10-02T15:21:32.207Z,E100105,-42,524
DHFbdaFd8B6Ebf,AP_GYM_1,2025-10-18T04:43:52.207Z,E100857,-71,361
DHCa335c2E83ce,AP_CAF_1,2025-10-15T16:22:37.207Z,E100244,-70,2235
DHCF290Bc8E4Ae,AP_GYM_1,2025-10-11T10:20:12.207Z,E100653,-57,4191
DH3037Ac0AcAAC,AP_AC_1,2025-10-06T11:22:43.207Z,E100368,-68,6748
DH03551e2e8FAA,AP_CC_1,2025-10-12T07:25:23.207Z,E100234,-39,4136
DHf6a4e0304aA9,AP_LIB_3,2025-09-26T17:52:11.207Z,E100627,-51,5825
DHD940EeDD9d86,AP_CAF_1,2025-10-16T02:53:21.207Z,E100175,-43,2722
DHA4EFb2764C52,AP_LIB_3,2025-10-04T07:46:29.207Z,E100387,-35,700
DH1db4FF97dEDF,AP_CC_2,2025-10-12T05:10:15.207Z,E100381,-57,6877
DHa03eA9A2c4f6,AP_CC_2,2025-09-27T14:59:48.207Z,E100198,-79,3918
DH3Bf82C1Fe7aA,AP_LAB_1,2025-09-26T04:33:10.207Z,E100542,-58,6192
DH519De6dABd8b,AP_CC_2,2025-09-25T10:17:29.207Z,E100326,-67,2060
DH7Cb49B0ED11F,AP_CAF_1,2025-10-01T10:52:46.207Z,E100422,-49,5903
DHb6B5D83A38bE,AP_LAB_2,2025-09-30T04:15:41.207Z,E100183,-37,2822
DH68B4DD0Aa00C,AP_GYM_1,2025-10-14T13:05:39.207Z,E100272,-52,6826
DH08A8fBa3Ceed,AP_CAF_2,2025-10-23T18:02:31.207Z,E100568,-72,557
DH1fB463A8b568,AP_AC_1,2025-10-18T08:43:32.207Z,E100363,-69,6590
DHD47dc72B1e1f,AP_LIB_2,2025-10-19T06:33:46.207Z,E100211,-35,1060
DHF8DEd36Dbacc,AP_LAB_1,2025-10-14T09:04:13.207Z,E100069,-67,2426
DH7C9BAE37e3C7,AP_LAB_2,2025-10-23T03:21:03.207Z,E100908,-74,2591
DHd3486f9508EA,AP_LIB_3,2025-09-28T08:16:09.207Z,E100370,-59,2775
DHEA0379c6B02b,AP_LIB_1,2025-10-19T16:15:09.207Z,E100691,-68,2521
DHdc46C418a0E7,AP_CC_2,2025-10-07T12:19:15.207Z,E100997,-76,2288
DHA7aD429e8D60,AP_CAF_2,2025-10-22T14:43:52.207Z,E100058,-44,7045
DHD50D218efa46,AP_AC_2,2025-10-16T04:52:51.207Z,E100408,-52,1677
DH78C9458F31FE,AP_CAF_2,2025-10-04T06:44:00.207Z,E100440,-35,4725
DH0bAbFb5E7AF8,AP_CAF_1,2025-09-25T05:27:28.207Z,E100112,-67,2872
DH84b9ecbD6eDf,AP_LAB_1,2025-10-21T14:26:38.207Z,E100436,-44,714
DHE2cEc7E2e4aa,AP_LIB_3,2025-09-28T06:07:43.207Z,E100205,-50,6236
DH2950CCE6b332,AP_AC_1,2025-10-23T12:11:11.207Z,E100311,-59,356
DH226dFB8d6ff7,AP_AC_1,2025-10-01T06:28:23.207Z,E100855,-76,3093
DH8EC191ba2BEa,AP_LAB_2,2025-09-26T09:18:24.207Z,E100285,-80,554
DHE63D8F93BFD7,AP_LIB_3,2025-10-13T10:47:44.207Z,E100733,-52,730
DHCFEBfFA7D5E8,AP_CAF_1,2025-09-29T06:44:10.207Z,E100556,-50,1104
DH8E5e797706a5,AP_CAF_2,2025-10-14T07:46:54.207Z,E100887,-42,4997
DHF46BC4B854d5,AP_AC_1,2025-10-06T11:07:56.207Z,E100248,-69,3149
DHB27EeeF53aD2,AP_AC_2,2025-10-20T14:36:24.207Z,E100402,-59,3438
DHebafd2d4b6cd,AP_CC_2,2025-09-27T06:57:52.207Z,E100994,-53,6328
DHf6a4e0304aA9,AP_GYM_1,2025-10-16T10:20:07.207Z,E100627,-66,3454
DH3f4Bd6cC6c37,AP_LIB_3,2025-09-28T09:12:31.207Z,E100677,-43,5153
DHD9c1aadCae3A,AP_LAB_2,2025-10-10T03:51:30.207Z,E100754,-58,4574
DHDE6Db6Faa4E2,AP_LIB_2,2025-10-11T17:42:32.207Z,E100892,-52,2708
DH79DBB1c7fa0d,AP_CC_2,2025-10-05T10:17:15.207Z,E100681,-37,5648
DHfC8A8dAf8504,AP_CAF_1,2025-09-26T15:21:34.207Z,E100852,-40,5579
DH431ac9454e4f,AP_LIB_3,2025-10-14T07:00:13.207Z,E100411,-73,7126
DH9a1Ed3FFE4BB,AP_LIB_1,2025-10-09T16:30:00.207Z,E100827,-55,2111
DHF8eE2E7DccaF,AP_LAB_2,2025-09-26T18:20:02.207Z,E100111,-72,5018
DHDc40A0eCA7Ab,AP_LIB_3,2025-10-16T08:28:53.207Z,E100698,-66,3826
DHAC78cDEcD3c5,AP_LIB_3,2025-10-20T16:52:17.207Z,E100366,-37,6672
DH112D2e8DAC86,AP_CC_2,2025-10-05T15:29:27.207Z,E100283,-52,4193
DHF93Bf8c56e2d,AP_LIB_1,2025-10-22T07:41:34.207Z,E100087,-73,653
DH9F9D8Dbe7a9f,AP_LAB_2,2025-10-11T08:39:59.207Z,E100247,-61,3468
DH3CbFb61B2302,AP_AC_2,2025-10-07T09:53:35.207Z,E100900,-76,2121
DHfDC0DaCbEdF1,AP_CC_1,2025-10-24T09:50:31.207Z,E100002,-64,4967
DHE54f664DCE10,AP_CC_2,2025-10-14T05:43:26.207Z,E100841,-61,4427
DHCFE0BdedfaEF,AP_LIB_1,2025-10-07T09:49:13.207Z,E100593,-46,6108
DH08A8fBa3Ceed,AP_LAB_1,2025-10-23T01:29:04.207Z,E100568,-45,1971
DH30D72Cca9bfE,AP_CC_2,2025-10-23T06:35:55.207Z,E100342,-56,6588
DHB06AC8ACa59D,AP_CC_2,2025-10-23T04:55:17.207Z,E100683,-80,3316
DHba6A98aB3F0A,AP_LIB_2,2025-09-29T08:23:28.207Z,E100447,-68,5420
DH9E06dEf46fA7,AP_LIB_3,2025-10-14T04:08:11.207Z,E100678,-80,1079
DH567cB4E22fAB,AP_CC_2,2025-10-10T19:04:37.207Z,E100004,-37,2441
DH91877203B45F,AP_CC_2,2025-09-30T06:36:29.207Z,E100763,-62,3780
DH5Be8Eac787C0,AP_CC_1,2025-09-24T22:44:41.207Z,E100107,-58,6017
DH9dFa0dA6bb8F,AP_AC_2,2025-10-08T15:38:03.207Z,E100654,-79,5173
DHe4D557fEff6D,AP_CC_1,2025-10-14T05:51:06.207Z,E100951,-38,2087
DH96CaFd6d2F45,AP_AC_2,2025-09-29T05:50:33.207Z,E100518,-54,6105
DHdD3FC0f016bF,AP_AC_2,2025-10-08T21:04:06.207Z,E100012,-55,6373
DH96bb7CbB5375,AP_CC_2,2025-10-20T04:32:31.207Z,E100267,-71,3522
DHecA40dc9deac,AP_LAB_1,2025-10-08T08:42:17.207Z,E100760,-43,3375
DH159D7ead56BF,AP_LIB_2,2025-10-13T11:22:52.207Z,E100976,-76,1678
DHEd3ecc7bd102,AP_CAF_2,2025-09-29T03:18:06.207Z,E100329,-59,5804
DHF93Bf8c56e2d,AP_LIB_1,2025-10-03T07:50:06.207Z,E100087,-61,6698
DHCAbe23aEcB15,AP_CAF_1,2025-10-15T04:23:27.207Z,E100339,-66,4097
DH62Ac1Ba48e76,AP_CAF_1,2025-10-08T13:45:34.207Z,E100240,-77,4733
DHC4C4aB37cca6,AP_LIB_2,2025-10-02T15:43:16.207Z,E100636,-31,5757
DH36272Ce496Ed,AP_LIB_2,2025-10-06T14:06:59.207Z,E100217,-76,6982
DH6726D4B9bc8f,AP_LIB_1,2025-10-16T14:12:40.207Z,E100860,-78,5805
DH4D7E460F10E3,AP_AC_2,2025-10-20T11:54:30.207Z,E100186,-61,1172
DH5a09F5db20A6,AP_AC_1,2025-09-26T04:49:14.207Z,E100939,-77,4348
DHB7df5FDEec75,AP_LIB_2,2025-10-01T03:39:25.207Z,E100156,-51,564
DHE6eD4dce0e90,AP_CAF_2,2025-10-05T10:49:50.207Z,E100136,-55,5125
DHE71Bdd7f2aaE,AP_LAB_1,2025-10-02T12:03:01.207Z,E100931,-54,6136
DHCf55C8bF1Ff2,AP_CAF_1,2025-10-06T04:00:37.207Z,E100382,-70,2301
DHEee4a27beaDf,AP_CAF_2,2025-10-14T07:57:04.207Z,E100172,-35,2504
DH65c712DB96DF,AP_LAB_1,2025-10-23T10:10:21.207Z,E100361,-57,2327
DHFdBFFcfa07DA,AP_LIB_3,2025-10-06T17:15:55.207Z,E100906,-71,3402
DHAcC21E2c3dB0,AP_LAB_2,2025-10-18T03:36:40.207Z,E100587,-46,6309
DHc1Dfc01ded12,AP_AC_2,2025-10-12T02:33:45.207Z,E100923,-59,4411
DH4F3765B4eaab,AP_AC_1,2025-10-07T08:26:43.207Z,E100355,-41,4076
DH3Eda77AdCBbe,AP_CC_1,2025-09-25T15:53:52.207Z,E100744,-77,857
DHFCbCdE8Ca62B,AP_AC_2,2025-10-01T06:00:00.207Z,E100776,-68,5774
DH62EE8164d2DC,AP_LIB_1,2025-10-10T10:53:28.207Z,E100944,-32,5279
DHb3f5043AfEeD,AP_AC_2,2025-10-15T13:29:28.207Z,E100564,-79,3422
DH0bAbFb5E7AF8,AP_AC_1,2025-10-23T05:16:23.207Z,E100112,-52,1560
DHDe82f2D9F0d8,AP_AC_1,2025-10-17T13:20:02.207Z,E100567,-73,7049
DHBfa65aBCF353,AP_AC_2,2025-10-10T09:18:19.207Z,E100265,-79,2789
DHdeFb83FaF18B,AP_LAB_1,2025-10-19T17:57:05.207Z,E100256,-75,2420
DHAFd5feeba9Ee,AP_LAB_1,2025-10-19T14:53:52.207Z,E100024,-57,5616
DHCEF5F6Ab6efF,AP_AC_1,2025-10-16T13:40:25.207Z,E100032,-65,4812
DHf1dD9c3Bd196,AP_CAF_2,2025-09-27T11:32:28.207Z,E100501,-72,6167
DHb7B8dB5becCf,AP_LIB_3,2025-10-12T11:35:11.207Z,E100758,-51,5656
DH7A5D6e0df30A,AP_AC_2,2025-10-03T18:18:34.207Z,E100965,-62,6567
DHE9493B6f1058,AP_LIB_1,2025-10-14T10:51:21.207Z,E100974,-63,5130
DHACd7eEedEbb2,AP_LIB_2,2025-10-21T12:43:45.207Z,E100373,-47,3161
DHf1Df0aF9bfF3,AP_CC_1,2025-10-21T08:17:29.207Z,E100461,-56,1331
DHe0725E8A26fa,AP_CC_1,2025-10-11T13:09:15.207Z,E100390,-31,5595
DHeDad1F08E8d1,AP_LIB_2,2025-10-03T05:10:19.207Z,E100795,-68,4861
DHc59BEfacB8Be,AP_AC_2,2025-10-13T08:25:12.207Z,E100687,-54,4440
DHD5FEE422Ff3D,AP_GYM_1,2025-10-02T12:07:05.207Z,E100125,-80,4240
DH4BE3cbdBef3e,AP_CC_1,2025-10-10T13:40:21.207Z,E100982,-64,3189
DHe302275f1F62,AP_LIB_2,2025-10-01T06:50:51.207Z,E100549,-37,1558
DHCbDD6e4AE1fa,AP_GYM_1,2025-10-11T03:58:00.207Z,E100867,-76,6757
DHDfb3a914A6CF,AP_AC_2,2025-10-02T16:19:49.207Z,E100059,-58,5514
DHa8AD2BdCFFe3,AP_CC_1,2025-09-27T21:29:15.207Z,E100375,-62,3832
DHE63D8F93BFD7,AP_LIB_2,2025-10-24T05:23:16.207Z,E100733,-31,5823
DH7d8eEfEecF84,AP_GYM_1,2025-10-11T09:05:33.207Z,E100347,-40,3255
DHB2AdcfebEBBA,AP_CAF_2,2025-10-09T09:25:04.207Z,E100377,-74,2129
DH9dFa0dA6bb8F,AP_LIB_1,2025-10-16T08:08:51.207Z,E100654,-46,6093
DH9dBBCCc1eDCf,AP_CC_1,2025-10-08T01:53:47.207Z,E100663,-44,5023
DH6dF8B11C45a8,AP_CAF_2,2025-10-12T23:28:37.207Z,E100268,-38,4328
DHB85b6FcD62eF,AP_LIB_3,2025-10-12T11:59:18.207Z,E100872,-59,2635
DHD5fb832a0637,AP_LAB_2,2025-10-24T07:08:31.207Z,E100300,-76,6829
DHE3b849aaCE4E,AP_CAF_1,2025-10-02T14:04:35.207Z,E100594,-35,4583
DH159D7ead56BF,AP_GYM_1,2025-10-09T10:58:24.207Z,E100976,-56,1413
DH50bc52eA4DB4,AP_LAB_1,2025-10-23T12:04:04.207Z,E100333,-51,2029
DH57Eaf12eEf49,AP_CAF_2,2025-10-24T07:17:18.207Z,E100916,-41,5113
DH431ac9454e4f,AP_CAF_2,2025-10-22T11:46:04.207Z,E100411,-73,4563
DHb69ba47018ef,AP_LAB_2,2025-10-12T03:09:12.207Z,E100788,-61,3355
DHBa27512C031C,AP_CC_1,2025-09-26T17:53:50.207Z,E100539,-31,5514
DHE8A04B6b51fB,AP_LAB_2,2025-10-03T10:13:06.207Z,E100526,-45,6166
DH5c5536A05921,AP_CC_2,2025-10-15T07:03:40.207Z,E100015,-75,4035
DHa8AD2BdCFFe3,AP_LIB_1,2025-10-07T08:20:47.207Z,E100375,-69,1054
DHa6a4b9e93FEE,AP_CAF_2,2025-10-08T10:09:37.207Z,E100064,-42,4906
DHe0434Cbaee74,AP_CAF_2,2025-10-07T16:03:56.207Z,E100287,-61,2223
DH906DccEeC98E,AP_LAB_2,2025-10-24T04:37:58.207Z,E100829,-52,5589
DH46E89b3BbEbA,AP_LIB_1,2025-09-27T12:27:09.207Z,E100913,-49,5301
DHc1Dfc01ded12,AP_CAF_2,2025-10-09T15:44:48.207Z,E100923,-57,1702
DH63Df28D7eBe1,AP_CC_1,2025-10-04T14:04:12.207Z,E100869,-58,764
DHf1Df0aF9bfF3,AP_LIB_3,2025-10-19T05:58:43.207Z,E100461,-33,2225
DHCEF5F6Ab6efF,AP_LAB_2,2025-10-12T17:50:53.207Z,E100032,-47,6831
DH03Cf9d5eE1C5,AP_CC_2,2025-09-27T05:02:47.207Z,E100599,-65,5545
DHB5FaF3c336DF,AP_LAB_1,2025-10-13T06:11:24.207Z,E100877,-67,6993
DHa03eA9A2c4f6,AP_CAF_2,2025-10-08T20:25:54.207Z,E100198,-31,6949
DH0748f82b44d7,AP_LIB_3,2025-10-03T14:08:26.207Z,E100782,-38,3398
DHDDbD2f32D6C0,AP_CC_1,2025-10-13T07:30:45.207Z,E100559,-69,7178
DHF76D510dbF31,AP_LIB_3,2025-10-07T11:11:34.207Z,E100862,-64,3167
DHe0647F63f46B,AP_AC_2,2025-09-26T08:02:05.207Z,E100421,-68,5509
DHcA475DCa827B,AP_GYM_1,2025-10-03T13:49:29.207Z,E100742,-58,2742
DHa06EED8cab1f,AP_LIB_2,2025-10-02T16:47:41.207Z,E100692,-50,4360
DH76C30C9B98D0,AP_GYM_1,2025-10-12T04:38:12.207Z,E100137,-57,4934
DH0Ac917fB63fA,AP_CC_1,2025-10-04T16:50:31.207Z,E100979,-73,454
DHE0EE72Ed1fe3,AP_LIB_1,2025-09-30T04:22:16.207Z,E100131,-69,3858
DHd33210f4cbbA,AP_LIB_3,2025-10-13T11:40:30.207Z,E100270,-58,2358
DH7A81ECfA0cfF,AP_CAF_1,2025-10-21T03:41:06.207Z,E100479,-62,3689
DHb9af6E1051ef,AP_CAF_1,2025-10-05T17:22:46.207Z,E100721,-68,3680
DH77C7F60F0390,AP_GYM_1,2025-10-11T09:34:18.207Z,E100889,-30,5782
DH85caB5bdbCB8,AP_CAF_2,2025-10-21T10:23:55.207Z,E100743,-59,2341
DH35568B4EC6FC,AP_LAB_1,2025-09-26T09:26:24.207Z,E100525,-35,4963
DH5aC4cEecDA4F,AP_AC_1,2025-09-28T04:39:55.207Z,E100364,-38,4900
DH57cf4daF5442,AP_CC_1,2025-10-11T06:14:09.207Z,E100519,-41,1282
DHF1D370C62CA6,AP_LAB_1,2025-10-14T10:35:32.207Z,E100134,-53,5795
DH7Cb49B0ED11F,AP_CC_2,2025-09-28T08:15:34.207Z,E100422,-48,410
DHD8c9c9FfB017,AP_CAF_1,2025-09-30T04:48:16.207Z,E100097,-48,1905
DHB7afdABA6Da2,AP_LIB_3,2025-09-26T12:12:15.207Z,E100448,-75,4586
DH7Ab21BD7ddd7,AP_LIB_3,2025-10-15T08:26:48.207Z,E100652,-36,3890
DH5fF9bB3EAdcE,AP_GYM_1,2025-10-24T15:27:43.207Z,E100143,-30,5640
DH8E5af9A3ee57,AP_LIB_1,2025-10-23T14:18:12.207Z,E100748,-50,6553
DH3B7FBf03BAEA,AP_CAF_2,2025-10-23T04:03:48.207Z,E100389,-45,2136
DH9e9ceDE3776b,AP_LAB_1,2025-10-15T03:06:15.207Z,E100219,-77,1253
DH0CdBdEa61228,AP_LIB_2,2025-10-22T13:01:36.207Z,E100966,-54,6414
DHDA38C9AE79c7,AP_AC_2,2025-10-07T03:48:14.207Z,E100434,-30,5467
DHdC4E59a1fe6b,AP_CAF_1,2025-10-03T03:14:32.207Z,E100755,-34,3070
DH4CDedbf489c4,AP_CC_2,2025-09-25T12:09:04.207Z,E100507,-49,2898
DHAF9d6AfdFEbc,AP_AC_1,2025-10-10T09:40:20.207Z,E100919,-31,4450
DHA51D8edc2118,AP_CC_2,2025-10-04T10:15:55.207Z,E100417,-58,6422
DHdbEE3bC8cb47,AP_LIB_2,2025-10-11T10:28:11.207Z,E100565,-43,3237
DH09B2FeAFb349,AP_AC_2,2025-10-03T12:09:25.207Z,E100911,-46,2901
DH4D1Fdf9677dF,AP_CAF_1,2025-10-17T08:12:21.207Z,E100147,-45,5548
DHf5FB3D1858e5,AP_LIB_1,2025-09-25T10:48:28.207Z,E100226,-30,2082
DHDA38C9AE79c7,AP_GYM_1,2025-10-22T05:33:45.207Z,E100434,-44,2366
DH78EA84cEB605,AP_AC_2,2025-10-14T10:41:56.207Z,E100791,-51,4605
DH18B2CACa79ae,AP_LIB_2,2025-10-16T04:01:44.207Z,E100621,-72,6770
DH77d59dBe5b16,AP_CC_1,2025-10-23T05:40:44.207Z,E100875,-48,550
DHEcEd2C5Da9e2,AP_LAB_2,2025-10-18T03:46:11.207Z,E100070,-38,1761
DH1EEda71CeC88,AP_CC_2,2025-10-01T10:15:35.207Z,E100837,-53,1462
DHddA986cd423A,AP_LAB_1,2025-10-19T12:37:18.207Z,E100806,-54,6042
DH82db9Cb174d4,AP_CC_2,2025-10-19T14:43:46.207Z,E100460,-52,6568
DHfE69A7EA34fd,AP_LIB_2,2025-10-23T08:36:59.207Z,E100985,-31,2223
DHceFde347a569,AP_CC_1,2025-10-19T02:56:18.207Z,E100194,-71,1092
DHe9996fd8DE87,AP_CAF_2,2025-10-11T03:48:33.207Z,E100144,-39,5038
DH4F3765B4eaab,AP_LAB_2,2025-10-20T04:37:36.207Z,E100355,-37,4327
DH1166eE225F81,AP_LAB_2,2025-10-23T18:07:45.207Z,E100883,-71,5118
DHf0d5F5edDD9B,AP_LIB_2,2025-10-12T13:01:14.207Z,E100016,-37,3965
DHeDad1F08E8d1,AP_LIB_1,2025-10-04T09:23:39.207Z,E100795,-37,6087
DHAcC5B9ADeFA2,AP_CC_1,2025-09-30T08:02:05.207Z,E100614,-33,4310
DHB03cEDfeDE6e,AP_LIB_2,2025-10-13T18:10:57.207Z,E100472,-76,3117
DHb252F1bdfC8E,AP_CC_1,2025-10-21T15:26:27.207Z,E100524,-31,2241
DHb2F989E1Fa8d,AP_LIB_3,2025-09-30T01:13:12.207Z,E100943,-69,7144
DH5f12ee104575,AP_GYM_1,2025-09-27T07:43:55.207Z,E100312,-42,2189
DHac08248BFFCD,AP_GYM_1,2025-09-28T12:50:26.207Z,E100809,-38,2624
DHb6C2F166e7AE,AP_LIB_1,2025-10-16T13:50:23.207Z,E100106,-47,3083
DH448b7d18fA6d,AP_CC_1,2025-10-12T07:48:16.207Z,E100832,-53,2677
